Hours_Awake,Decisions_Made,Task_Switches,Avg_Decision_Time_sec,Sleep_Hours_Last_Night,Stress_Level_1_10,Error_Rate,Cognitive_Load_Score,Sleep_Debt,Sleep_Caffeine_Interaction,Stress_Cognitive_Interaction,Task_Completion_Time
8,42,13,1.88,6.4,0.6931471805599453,0.0,2.5,1.5999999999999996,2.0014800002101243,1.252762968495368,4.3815265096322
8,36,8,1.78,5.8,0.7419373447293773,0.0,2.1,2.2,2.91235066461494,1.1969481893889717,4.175617282350837
13,64,22,2.17,7.1,0.6931471805599453,0.0,3.6,0.9000000000000004,2.0918640616783932,1.5260563034950492,4.940784912195175
14,70,21,3.59,4.4,1.7578579175523736,0.11511280710050457,6.0,3.5999999999999996,2.9231615807191558,3.3945083935113587,5.530618855647012
9,37,14,2.16,4.0,0.6931471805599453,0.004987541511039074,2.4,4.0,0.0,1.2237754316221157,4.393461012299545
10,60,15,1.97,5.8,0.7419373447293773,0.0,3.2,2.2,2.91235066461494,1.50851199384414,4.7808027546312495
13,64,20,2.48,3.9,0.6931471805599453,0.11511280710050457,3.5,4.1,2.5416019934645457,1.5040773967762742,5.073422282195021
14,66,24,4.89,5.7,1.2809338454620642,0.05921185963184609,4.8,2.3,2.517696472610991,2.601207105484161,5.779940724505814
16,77,29,3.06,5.7,1.1631508098056809,0.10795714150509228,5.1,2.3,0.0,2.503073953743449,5.466455478825517
11,44,8,3.06,6.3,0.8754687373538999,0.0,2.5,1.7000000000000002,0.0,1.5040773967762742,4.910004317257438
8,41,17,1.17,5.5,0.6931471805599453,0.0,2.7,2.5,3.1354942159291497,1.308332819650179,3.891207865714226
8,44,13,3.83,7.8,1.4350845252893227,0.0,3.9,0.20000000000000018,2.174751721484161,2.601207105484161,5.132970913960044
3,12,4,3.85,7.0,0.6931471805599453,0.0,1.2,1.0,3.091042453358316,0.7884573603642702,3.8543938925915096
9,40,14,3.5,4.9,0.8754687373538999,0.0,2.7,3.0999999999999996,2.7536607123542622,1.5644405465033644,4.948759890378168
13,58,17,3.31,6.0,0.7419373447293773,0.0,3.2,2.0,2.5649493574615367,1.50851199384414,5.262586556592238
2,9,0,1.93,8.5,0.6931471805599453,0.0,0.9,-0.5,0.0,0.6418538861723948,2.9107188992270343
1,2,1,0.73,7.5,0.6931471805599453,0.0,0.7,0.5,2.772588722239781,0.5306282510621704,0.9001613499442714
17,77,19,3.08,5.2,1.667706820558076,0.11422114409002286,5.9,2.8,3.0819099697950434,3.2722270003651954,5.472942716707521
9,38,15,2.74,6.1,1.3609765531356006,0.0,3.6,1.9000000000000004,3.2347491740244907,2.437115985951652,4.655102554736301
3,16,7,1.56,5.3,1.0296194171811581,0.0,1.9,2.7,1.840549633397487,1.4861396960896067,3.2565568918358894
16,86,20,4.24,5.9,1.4586150226995167,0.09440067542148432,5.6,2.0999999999999996,2.5494451709255714,2.969388298214389,5.901649242785618
17,84,33,3.41,6.0,1.547562508716013,0.126632650933366,6.4,2.0,2.5649493574615367,3.205993199037187,5.661014142805263
16,92,25,3.89,5.9,1.7404661748405046,0.11600367575630613,6.8,2.0999999999999996,2.928523523860541,3.495294705041271,5.882988070771898
13,66,11,4.25,6.7,1.9600947840472698,0.0,6.2,1.2999999999999998,3.0492730404820207,3.658935577740864,5.640132447579745
8,47,17,2.88,6.9,1.0986122886681098,0.0,3.5,1.0999999999999996,2.066862759472976,2.0794415416798357,4.915298447269702
8,54,16,3.37,5.6,0.832909122935104,0.0,3.2,2.4000000000000004,2.879198457298039,1.6409365794934714,5.20937685725139
7,41,14,2.42,6.6,0.6931471805599453,0.0,2.5,1.4000000000000004,0.0,1.252762968495368,4.607367769531579
3,14,6,3.02,7.1,1.1631508098056809,0.0,2.0,0.9000000000000004,2.7212954278522306,1.6863989535702288,3.767690634538226
2,12,1,1.23,6.5,0.7419373447293773,0.0,1.1,1.5,2.6390573296152584,0.7929925155296615,2.757475084429733
15,62,22,3.59,5.7,0.6931471805599453,0.05448818528406973,3.6,2.3,3.5610460826040513,1.5260563034950492,5.40976929184218
6,34,9,2.25,7.1,1.547562508716013,0.0,3.7,0.9000000000000004,0.0,2.687166990185786,4.350277936359301
17,76,19,3.61,5.8,1.4816045409242156,0.08342160813907239,5.3,2.2,2.91235066461494,2.9454910571172443,5.618079332463229
3,12,4,2.56,7.0,1.410986973710262,0.0,2.4,1.0,2.70805020110221,2.1329823086078656,3.456947396766647
14,67,18,3.45,5.7,1.5686159179138452,0.04401688541677433,5.2,2.3,3.3843902633457743,3.033028058297688,5.447383714465931
4,24,6,0.5,7.7,1.252762968495368,0.0,2.5,0.2999999999999998,0.0,1.9810014688665833,2.5649493574615367
3,16,3,2.75,5.8,0.6931471805599453,0.0,1.2,2.2,0.0,0.7884573603642702,3.8066624897703196
14,73,16,4.12,6.4,0.6931471805599453,0.013902905168991422,3.6,1.5999999999999996,2.0014800002101243,1.5260563034950492,5.709631999445093
3,9,1,1.42,6.5,1.252762968495368,0.0,1.8,1.5,0.0,1.7047480922384253,2.6232182655855123
3,17,6,0.88,8.7,0.832909122935104,0.0,1.6,-0.6999999999999993,0.0,1.1249295969854831,2.7700855920216627
12,63,25,2.75,6.5,1.6486586255873816,0.0,5.6,1.5,3.295836866004329,3.1994891110680106,5.160491049640633
12,45,12,2.68,5.3,0.832909122935104,0.0,2.7,2.7,3.490428515390098,1.506297153514587,4.800736969532067
14,82,23,3.45,5.4,1.7578579175523736,0.09712671073072274,6.5,2.5999999999999996,1.8562979903656263,3.4719664525503626,5.648622063478926
3,16,5,2.68,4.2,0.6931471805599453,0.0,1.3,3.8,1.6486586255873816,0.832909122935104,3.7814586354070294
8,41,11,2.68,4.9,0.8754687373538999,0.0,2.6,3.0999999999999996,2.379546134130174,1.534714366238164,4.708448535441593
9,54,18,2.97,4.9,1.308332819650179,0.004987541511039074,4.2,3.0999999999999996,1.7749523509116738,2.512846018477242,5.083761832420361
13,54,16,2.53,6.6,1.1631508098056809,0.0,3.7,1.4000000000000004,2.028148247292285,2.2126603854660587,4.9244962637743335
7,35,10,3.33,7.0,0.6931471805599453,0.0,2.2,1.0,2.70805020110221,1.1631508098056809,4.766863774986079
7,39,8,3.36,7.1,1.1314021114911006,0.0,2.8,0.9000000000000004,2.0918640616783932,1.9286186519452522,4.883104906984992
8,42,10,3.3,5.0,0.6931471805599453,0.0,2.4,3.0,3.044522437723423,1.2237754316221157,4.938781190328272
16,78,22,3.59,4.5,1.1631508098056809,0.14669437915080352,4.8,3.5,0.0,2.4475508632442313,5.6384258411781945
9,36,19,1.95,5.4,0.6931471805599453,0.0,2.6,2.5999999999999996,1.8562979903656263,1.2809338454620642,4.26549281841793
8,36,8,1.99,5.3,1.2237754316221157,0.0,2.9,2.7,2.451005098112319,2.0744289998562917,4.285515734293038
10,44,7,3.48,6.6,0.6931471805599453,0.0,2.3,1.4000000000000004,2.028148247292285,1.1939224684724346,5.037731519757957
4,23,8,2.38,4.2,0.6931471805599453,0.0,1.7,3.8,2.6100697927420065,0.9932517730102833,4.020698022053802
5,26,8,1.05,6.6,0.6931471805599453,0.0,1.8,1.4000000000000004,2.028148247292285,1.0296194171811581,3.342861804649192
3,11,2,2.01,6.8,0.6931471805599453,0.0,1.0,1.2000000000000002,0.0,0.6931471805599453,3.1402654242862895
16,65,8,2.0,5.5,1.252762968495368,0.03633192924739028,3.8,2.5,3.1354942159291497,2.3513752571634776,4.875197323201151
13,73,22,2.73,7.3,1.7227665977411035,0.0,6.1,0.7000000000000002,2.747270914255491,3.3693626581421365,5.299766316313141
9,43,17,2.95,8.2,1.1314021114911006,0.0,3.4,-0.1999999999999993,3.242592351485517,2.096790180014449,4.850857701737196
4,19,6,2.58,6.9,0.6931471805599453,0.0,1.5,1.0999999999999996,2.066862759472976,0.9162907318741551,3.912422925449473
13,59,17,3.32,5.7,0.6931471805599453,0.012916225266546327,3.2,2.3,2.89591193827178,1.4350845252893227,5.282594406082801
11,54,8,2.2,6.0,0.6931471805599453,0.0,2.6,2.0,1.9459101490553132,1.2809338454620642,4.785823685681349
11,60,24,3.34,5.8,1.547562508716013,0.012916225266546327,5.2,2.2,2.91235066461494,3.0076608444192647,5.305292980284462
12,61,15,3.78,5.2,1.1939224684724346,0.0246926125903715,4.0,2.8,2.8094026953624978,2.322387720290225,5.444925386184127
17,89,22,4.2,6.6,1.0986122886681098,0.08065790301745447,5.0,1.4000000000000004,2.653241964607215,2.3978952727983707,5.926392550364267
9,40,14,3.37,5.0,0.6931471805599453,0.0,2.5,3.0,2.3978952727983707,1.252762968495368,4.911183215124596
9,44,11,2.81,5.8,1.0647107369924282,0.0,3.0,2.2,2.91235066461494,1.9021075263969203,4.825429582122438
8,29,12,2.51,7.5,0.8754687373538999,0.0,2.3,0.5,3.1570004211501135,1.4398351280479205,4.301223221070275
1,4,1,1.64,7.7,0.6931471805599453,0.0,0.8,0.2999999999999998,0.0,0.5877866649021191,2.0228711901914416
10,49,17,4.51,6.4,1.6863989535702288,0.0,5.0,1.5999999999999996,2.624668592163159,3.1354942159291497,5.402632335812676
12,66,20,4.16,5.2,1.410986973710262,0.050693114315518116,4.8,2.8,1.824549292051046,2.7650604558189897,5.6188053907249955
7,39,14,2.0,6.2,0.6931471805599453,0.0,2.5,1.7999999999999998,2.5952547069568657,1.252762968495368,4.3694478524670215
2,14,2,2.72,8.5,0.6931471805599453,0.0,1.1,-0.5,3.2771447329921766,0.7419373447293773,3.665610827174582
2,8,1,1.46,8.6,0.6931471805599453,0.0,0.9,-0.5999999999999996,2.2617630984737906,0.6418538861723948,2.5400259490090797
7,41,12,2.83,3.3,0.6931471805599453,0.0246926125903715,2.4,4.7,2.388762789235098,1.2237754316221157,4.762430312186675
12,65,27,4.44,4.8,0.9162907318741551,0.08525984395082342,4.2,3.2,3.005682604407159,1.9878743481543455,5.668500660511562
11,58,17,1.64,5.8,0.6931471805599453,0.0,3.2,2.2,2.91235066461494,1.4350845252893227,4.565597410868268
8,40,16,2.97,5.8,0.6931471805599453,0.0,2.6,2.2,0.0,1.2809338454620642,4.785823685681349
12,51,10,2.95,6.8,0.9932517730102833,0.0,3.0,1.2000000000000002,2.681021528714291,1.8082887711792655,5.020255537473246
13,78,26,2.81,5.2,1.7749523509116738,0.09712671073072274,6.6,2.8,2.8094026953624978,3.506757877322648,5.394445393642257
14,70,23,3.94,5.7,1.2809338454620642,0.0639133257436528,4.8,2.3,2.517696472610991,2.601207105484161,5.623295223743515
3,20,11,2.02,5.2,0.8754687373538999,0.0,2.0,2.8,0.0,1.33500106673234,3.7232808808312687
1,6,0,2.37,6.7,0.7884573603642702,0.0,0.9,1.2999999999999998,2.0412203288596382,0.7323678937132266,2.7226103524335397
12,68,15,4.32,5.0,0.8754687373538999,0.050693114315518116,3.6,3.0,1.791759469228055,1.7984040119467235,5.686161465898799
9,41,13,2.78,5.4,0.832909122935104,0.0,2.7,2.5999999999999996,3.1179499062782403,1.506297153514587,4.744758200195145
3,12,4,2.61,6.1,0.6931471805599453,0.0,1.2,1.9000000000000004,2.580216829592325,0.7884573603642702,3.4756862336528944
16,93,25,4.24,5.0,1.840549633397487,0.15700374880966478,7.2,3.0,2.3978952727983707,3.6676558176623097,5.979695563507983
10,58,10,2.57,7.2,1.308332819650179,0.0,3.9,0.7999999999999998,2.1041341542702074,2.4449523342809676,5.011035214117583
17,99,25,4.68,5.5,1.547562508716013,0.15529288440603534,6.5,2.5,2.4849066497880004,3.2208738275308737,6.140573969695823
11,43,17,3.04,7.2,1.410986973710262,0.0,4.0,0.7999999999999998,2.1041341542702074,2.5952547069568657,4.880678457508163
15,98,33,3.71,6.3,1.547562508716013,0.12133228516752496,6.8,1.7000000000000002,2.6100697927420065,3.264231526588998,5.898746006104775
13,73,21,3.88,3.4,1.308332819650179,0.15443635330441893,4.9,4.6,2.0541237336955462,2.6553524121017613,5.6498189517127715
14,59,20,2.6,5.0,1.62924053973028,0.06485097231961633,5.2,3.0,2.772588722239781,3.1054831375131102,5.039546637590676
2,6,1,2.63,5.3,0.6931471805599453,0.0,0.8,2.7,1.840549633397487,0.5877866649021191,2.8201877010390604
5,16,5,2.2,6.6,0.9162907318741551,0.0,1.6,1.4000000000000004,2.028148247292285,1.2237754316221159,3.5890591188317256
7,42,14,4.71,6.3,1.308332819650179,0.0,3.6,1.7000000000000002,2.6100697927420065,2.372111155642656,5.292399892783999
13,65,13,3.2,5.9,1.4586150226995167,0.005982071677547464,4.6,2.0999999999999996,2.928523523860541,2.7837759116303458,5.342334251964811
9,53,19,3.58,6.0,1.2809338454620642,0.0,4.1,2.0,2.5649493574615367,2.4561641809223462,5.250911244150767
8,36,11,3.06,4.4,1.252762968495368,0.0,3.1,3.5999999999999996,2.2823823856765264,2.169053700369523,4.710970604874303
17,91,25,4.35,5.4,1.6094379124341003,0.14755756435761466,6.4,2.5999999999999996,1.8562979903656263,3.2809112157876537,5.983558375536885
5,24,6,3.68,6.7,0.6931471805599453,0.0,1.6,1.2999999999999998,2.0412203288596382,0.9555114450274363,4.492225426971957
1,4,0,3.06,8.9,0.6931471805599453,0.0,0.7,-0.9000000000000004,2.2925347571405443,0.5306282510621704,2.5832425505088623
8,43,7,1.94,7.1,1.0647107369924282,0.0,2.8,0.9000000000000004,2.0918640616783932,1.8437192081587659,4.435804340354353
7,49,24,4.65,5.9,1.8082887711792655,0.0,5.7,2.0999999999999996,1.9315214116032138,3.4035279970004377,5.4330667670996515
15,72,24,2.18,4.2,1.6094379124341003,0.14410034397375684,5.8,3.8,1.6486586255873816,3.186352633162641,5.062341836418449
6,19,11,2.56,6.7,0.6931471805599453,0.0,1.7,1.2999999999999998,2.667228206581955,0.9932517730102833,3.9047969603364066
12,67,14,2.23,6.5,1.5040773967762742,0.0,4.8,1.5,2.6390573296152584,2.8791984572980396,5.013364898667122
14,66,21,2.98,5.4,1.1314021114911006,0.06203539091945264,4.3,2.5999999999999996,3.332204510175204,2.305580601973844,5.286649561680354
9,39,7,2.87,5.5,0.6931471805599453,0.0,2.1,2.5,2.4849066497880004,1.1314021114911006,4.726768157735579
12,49,10,2.51,6.3,0.6931471805599453,0.0,2.6,1.7000000000000002,3.265759410767051,1.2809338454620642,4.820200917191751
1,3,2,2.49,5.3,0.6931471805599453,0.0,0.8,2.7,2.451005098112319,0.5877866649021191,2.136530508663963
13,68,16,4.39,4.9,1.3862943611198906,0.06672363204290818,4.6,3.0999999999999996,1.7749523509116738,2.6946271807700692,5.702181193289227
15,73,26,3.71,5.8,0.8754687373538999,0.08250122151174369,4.3,2.2,1.916922612182061,1.9487632180377197,5.605176870902079
14,57,8,3.24,7.2,1.2237754316221157,0.0,3.5,0.7999999999999998,3.3945083935113587,2.2407096892759584,5.224024761966182
12,52,13,4.31,7.6,0.832909122935104,0.0,3.0,0.40000000000000036,3.1696855806774287,1.589235205116581,5.416633593366079
10,50,13,2.25,6.3,1.2237754316221157,0.0,3.6,1.7000000000000002,2.990719731730447,2.265921108622454,4.7318028369214575
6,32,8,3.75,5.0,0.6931471805599453,0.0,2.0,3.0,1.791759469228055,1.0986122886681098,4.795790545596741
6,31,10,2.66,6.1,0.6931471805599453,0.0,2.0,1.9000000000000004,2.9601050959108397,1.0986122886681098,4.424367475163407
15,86,24,2.65,6.2,1.410986973710262,0.07973496801885356,5.7,1.7999999999999998,2.5952547069568657,2.9269179575536315,5.433285226958521
3,21,9,3.5,5.3,0.6931471805599453,0.0,1.7,2.7,0.0,0.9932517730102833,4.310799125385514
12,69,24,0.94,6.5,0.6931471805599453,0.006975613736425242,3.9,1.5,2.0149030205422647,1.589235205116581,4.187531276948218
5,23,9,2.53,4.9,0.9162907318741551,0.0,2.0,3.0999999999999996,0.0,1.3862943611198906,4.080752608702634
15,59,19,2.83,3.0,0.6931471805599453,0.16126814759612226,3.3,5.0,1.3862943611198906,1.4586150226995167,5.123785392028911
15,79,21,2.33,7.0,1.667706820558076,0.019802627296179712,6.0,1.0,3.091042453358316,3.288401887516811,5.220734131889657
15,76,14,2.92,6.3,1.547562508716013,0.0295588022415444,5.2,1.7000000000000002,3.265759410767051,3.0076608444192647,5.406812962701336
3,12,3,2.81,7.0,0.9555114450274363,0.0,1.5,1.0,0.0,1.2237754316221159,3.5473158897921495
15,74,24,2.97,4.3,1.8718021769015913,0.14236724128692196,6.7,3.7,1.667706820558076,3.6336309798834576,5.397166730590206
8,37,12,3.59,6.7,0.6931471805599453,0.0,2.3,1.2999999999999998,0.0,1.1939224684724346,4.896570337808283
7,31,17,2.06,6.8,1.1314021114911006,0.0,3.1,1.2000000000000002,3.0633909220278057,2.0162354657760435,4.172231100879172
3,12,4,2.46,6.9,0.7419373447293773,0.0,1.2,1.0999999999999996,0.0,0.8415671856782186,3.4183822064162563
9,38,15,2.96,5.2,0.7884573603642702,0.0,2.6,2.8,2.8094026953624978,1.415853163361435,4.73162660994065
1,3,0,0.84,6.4,0.6931471805599453,0.0,0.7,1.5999999999999996,2.624668592163159,0.5306282510621704,1.2584609896100056
1,2,0,2.37,8.4,0.6931471805599453,0.0,0.7,-0.40000000000000036,0.0,0.5306282510621704,1.747459210331475
7,29,7,2.5,5.5,1.0647107369924282,0.0,2.4,2.5,1.8718021769015913,1.715598108262491,4.297285406218791
14,70,22,3.16,7.0,1.1314021114911006,0.0,4.5,1.0,2.0794415416798357,2.34660197841082,5.40357787720553
11,51,16,2.78,4.8,1.2237754316221157,0.018821754240587758,3.8,3.2,2.734367509419583,2.3145136638593193,4.961304984074315
2,13,4,2.85,6.9,0.6931471805599453,0.0,1.2,1.0999999999999996,0.0,0.7884573603642702,3.6389010843076948
5,31,13,3.03,7.0,1.4350845252893227,0.0,3.5,1.0,0.0,2.501435951739211,4.553139777893707
11,44,13,4.0,6.5,0.6931471805599453,0.0,2.6,1.5,3.6888794541139363,1.2809338454620642,5.176149732573829
5,28,5,3.83,6.2,0.6931471805599453,0.0,1.7,1.7999999999999998,0.0,0.9932517730102833,4.684350983862533
14,81,23,3.4,6.0,1.252762968495368,0.06952606264861023,5.1,2.0,2.5649493574615367,2.6210388241125804,5.621849091893515
11,43,13,2.92,7.4,1.1939224684724346,0.0,3.3,0.5999999999999996,2.760009940032921,2.150598735996164,4.840716504019344
16,74,22,3.52,4.9,1.410986973710262,0.11955923505763925,5.2,3.0999999999999996,0.0,2.840247370713596,5.566357798744529
3,12,4,2.81,4.9,0.7884573603642702,0.0,1.3,3.0999999999999996,2.379546134130174,0.9400072584914712,3.5473158897921495
7,42,8,3.18,7.1,0.6931471805599453,0.0,2.3,0.9000000000000004,2.0918640616783932,1.1939224684724346,4.902010196224638
11,65,19,2.65,4.8,1.1939224684724346,0.05448818528406973,4.3,3.2,1.7578579175523736,2.387844936944869,5.1547356380700124
10,54,22,4.47,5.6,1.547562508716013,0.0,4.9,2.4000000000000004,2.879198457298039,2.951257783452162,5.490506742540341
6,32,15,0.9,6.5,0.6931471805599453,0.0,2.3,1.5,2.0149030205422647,1.1939224684724346,3.3945083935113587
11,46,17,1.9,4.6,0.6931471805599453,0.0246926125903715,2.8,3.4000000000000004,2.322387720290225,1.33500106673234,4.481871969643597
14,76,27,4.04,5.9,1.7749523509116738,0.07696104113612832,6.6,2.0999999999999996,2.5494451709255714,3.506757877322648,5.7302296446710494
5,27,4,2.76,7.2,1.0986122886681098,0.0,2.2,0.7999999999999998,3.1179499062782403,1.6863989535702288,4.324397521837245
5,23,3,3.78,8.5,0.6931471805599453,0.0,1.4,-0.5,2.8903717578961645,0.8754687373538999,4.476654763752664
14,76,34,3.85,5.6,1.3862943611198906,0.10616019582839065,5.8,2.4000000000000004,2.879198457298039,2.91235066461494,5.682218296740361
11,58,21,2.81,5.3,1.4586150226995167,0.025667746748577788,4.8,2.7,1.840549633397487,2.8237570088141806,5.099744469168032
17,93,29,3.96,7.2,1.8870696490323797,0.07881118042428978,7.6,0.7999999999999998,2.7343675094195836,3.7741392980647595,5.91155516387968
13,64,16,3.03,5.8,0.9555114450274363,0.013902905168991422,3.7,2.2,0.0,1.9344157696295783,5.272589217975305
11,62,23,0.88,7.2,1.252762968495368,0.0,4.5,0.7999999999999998,2.1041341542702074,2.505525936990736,4.017463517886143
16,91,23,3.9,6.4,1.62924053973028,0.08617769624105233,6.3,1.5999999999999996,3.4965075614664802,3.2895206644375325,5.874649792516147
8,45,13,3.28,6.6,1.4816045409242156,0.0,4.0,1.4000000000000004,2.653241964607215,2.681021528714291,5.001258132283659
17,82,18,3.74,6.3,1.4586150226995167,0.06859279146561172,5.3,1.7000000000000002,3.6584202466292277,2.9172300453990334,5.72906028184047
10,43,6,3.26,4.7,1.1631508098056809,0.0,2.9,3.3,2.714694743820879,1.998773638612381,4.950035671967326
12,59,12,4.1,4.7,0.6931471805599453,0.038258712117090345,3.0,3.3,1.7404661748405046,1.3862943611198906,5.492649836008127
14,82,21,4.32,5.5,1.6863989535702288,0.0880108773227133,6.1,2.5,2.8622008809294686,3.326473835466219,5.872793617390303
13,66,22,2.96,7.6,0.6931471805599453,0.0,3.7,0.40000000000000036,3.1696855806774287,1.547562508716013,5.279949709189852
11,62,21,3.8,5.9,1.1631508098056809,0.0009995003330835331,4.2,2.0999999999999996,2.5494451709255714,2.3263016196113617,5.466370951544286
15,68,16,3.38,6.0,1.308332819650179,0.032467190137501496,4.5,2.0,3.2188758248682006,2.5764217586237734,5.441724829842766
15,76,26,3.76,6.2,1.33500106673234,0.06765864847381481,5.2,1.7999999999999998,2.5952547069568657,2.7447035187502453,5.658645628984671
3,11,3,1.86,8.3,1.252762968495368,0.0,2.0,-0.3000000000000007,3.2542429687054923,1.791759469228055,3.0661907372025525
8,45,16,2.87,5.8,0.6931471805599453,0.0,2.8,2.2,0.0,1.33500106673234,4.868687631440574
16,79,20,4.85,5.4,1.6486586255873816,0.10255658832509207,5.9,2.5999999999999996,2.468099531471619,3.2495989975110415,5.9510331013136435
14,69,18,3.91,5.4,1.33500106673234,0.05921185963184609,4.7,2.5999999999999996,3.1179499062782403,2.6504210882655737,5.601343612734418
16,97,42,5.35,6.2,0.6931471805599453,0.15871169115482087,5.6,1.7999999999999998,0.0,1.8870696490323797,6.253732653106241
2,10,6,2.73,7.1,0.6931471805599453,0.0,1.2,0.9000000000000004,0.0,0.7884573603642702,3.342861804649192
8,40,20,2.54,5.1,0.7884573603642702,0.0,2.9,2.9000000000000004,2.4159137783010487,1.4996230464268938,4.630837932736669
11,53,13,3.27,5.2,1.1939224684724346,0.0,3.6,2.8,2.4336133554004498,2.2278615467981093,5.160835323226774
17,74,20,4.75,6.3,0.6931471805599453,0.05921185963184609,3.8,1.7000000000000002,3.481240089335692,1.5686159179138452,5.8650506222523235
7,41,7,2.37,5.9,0.6931471805599453,0.0,2.2,2.0999999999999996,2.5494451709255714,1.1631508098056809,4.58670066970443
8,43,15,3.03,6.2,1.0296194171811581,0.0,3.1,1.7999999999999998,2.975529566236472,1.884034745337226,4.877408616946019
7,28,6,3.18,4.9,1.4350845252893227,0.0,3.0,3.0999999999999996,2.379546134130174,2.3608540011180215,4.500254016038531
6,35,9,4.35,5.5,0.9932517730102833,0.0,2.5,2.5,1.8718021769015913,1.6582280766035324,5.032070574816321
9,42,8,1.61,6.9,0.7884573603642702,0.0,2.4,1.0999999999999996,3.077312260546414,1.355835153635182,4.228584037430304
5,22,5,2.14,6.6,0.6931471805599453,0.0,1.5,1.4000000000000004,2.028148247292285,0.9162907318741551,3.8728662902269524
7,23,2,2.6,6.3,0.9932517730102833,0.0,1.8,1.7000000000000002,2.990719731730447,1.4011829736136414,4.107589788972121
10,48,17,3.9,5.6,1.0296194171811581,0.0,3.4,2.4000000000000004,0.0,1.9629077254238845,5.23750522715128
8,37,11,2.39,6.6,1.5260563034950492,0.0,3.8,1.4000000000000004,0.0,2.6864860231863696,4.49345619635809
1,2,1,2.89,7.9,0.6931471805599453,0.0,0.7,0.09999999999999964,2.186051276738094,0.5306282510621704,1.9139771019523042
3,11,1,3.5,6.4,0.9555114450274363,0.0,1.3,1.5999999999999996,0.0,1.1249295969854831,3.676300671907076
3,16,2,1.22,7.7,0.6931471805599453,0.0,1.2,0.2999999999999998,2.797281334830153,0.7884573603642702,3.021400020302569
4,19,6,1.47,6.0,0.6931471805599453,0.0,1.5,2.0,0.0,0.9162907318741551,3.3648791189880436
1,7,2,3.33,5.1,0.6931471805599453,0.0,0.9,2.9000000000000004,3.0633909220278057,0.6418538861723948,3.190887788328032
15,71,24,3.26,4.3,1.6863989535702288,0.13889199886661863,5.9,3.7,0.0,3.2943542860441064,5.448718167215562
5,20,6,1.53,6.4,1.0647107369924282,0.0,2.1,1.5999999999999996,2.0014800002101243,1.6074359097634274,3.4531571205928664
13,64,23,3.8,5.9,1.1631508098056809,0.032467190137501496,4.4,2.0999999999999996,2.928523523860541,2.368372833532049,5.497987561676604
16,78,24,3.33,4.1,1.5040773967762742,0.16889853646181394,5.6,3.9000000000000004,2.587764035227708,3.0252910757955354,5.563523742234633
8,45,16,2.02,6.2,1.5040773967762742,0.0,4.3,1.7999999999999998,2.975529566236472,2.7757088495760245,4.520701029361642
5,20,5,3.19,7.6,0.8754687373538999,0.0,1.7,0.40000000000000036,2.151762203259462,1.2178757094949273,4.1713056033582285
8,29,6,2.73,5.6,1.2237754316221157,0.0,2.6,2.4000000000000004,3.152736022363656,1.979621206397625,4.38414938005486
3,12,8,4.16,6.4,0.7884573603642702,0.0,1.5,1.5999999999999996,2.624668592163159,1.0296194171811581,3.930255773689206
5,23,6,2.86,7.9,1.1631508098056809,0.0,2.3,0.09999999999999964,3.2068032436339315,1.801709800081223,4.201403634515509
5,26,5,1.64,5.1,0.7884573603642702,0.0,1.7,2.9000000000000004,2.4159137783010487,1.1118575154181303,3.77597416096487
17,90,27,4.62,5.3,1.33500106673234,0.15357908792830066,5.7,2.7,2.8273136219290276,2.830857630363757,6.032606490439157
7,43,11,2.01,5.8,1.0986122886681098,0.0,3.0,2.2,0.0,1.9459101490553132,4.470838473192799
13,59,14,3.84,8.2,0.6931471805599453,0.0,3.1,-0.1999999999999993,2.2192034840549946,1.410986973710262,5.427413939882447
8,38,6,4.32,5.8,1.0986122886681098,0.0,2.6,2.2,0.0,1.824549292051046,5.10691470101789
4,13,4,2.8,4.2,1.5260563034950492,0.0,2.8,3.8,0.0,2.405141681319138,3.6216707044204863
9,39,12,4.84,5.5,1.0296194171811581,0.0,2.8,2.5,0.0,1.7984040119467235,5.245760115809361
15,69,13,3.56,6.4,0.6931471805599453,0.008959741371471902,3.3,1.5999999999999996,3.4965075614664802,1.4586150226995167,5.507929783577895
15,93,29,4.86,8.1,1.9459101490553132,0.018821754240587758,7.8,-0.09999999999999964,3.5085558999826545,3.86702563949741,6.115847974398014
9,31,9,2.0,5.6,0.6931471805599453,0.0,2.0,2.4000000000000004,1.8870696490323797,1.0986122886681098,4.143134726391533
11,50,19,3.72,6.8,0.9162907318741551,0.0,3.4,1.2000000000000002,0.0,1.8082887711792655,5.231108616854587
17,69,30,4.24,5.7,1.1631508098056809,0.10795714150509228,4.9,2.3,2.89591193827178,2.4664031782234406,5.682082047676862
1,6,3,1.47,7.5,0.6931471805599453,0.0,0.9,0.5,2.1400661634962708,0.6418538861723948,2.2844211223663744
3,15,8,1.95,7.0,0.6931471805599453,0.0,1.4,1.0,2.0794415416798357,0.8754687373538999,3.4094961844768505
7,32,12,3.11,6.6,0.6931471805599453,0.0,2.2,1.4000000000000004,3.034952986707272,1.1631508098056809,4.610356712675391
1,3,2,2.37,6.6,0.6931471805599453,0.0,0.8,1.4000000000000004,2.028148247292285,0.5877866649021191,2.0930978681273213
10,44,15,3.32,6.2,0.6931471805599453,0.0,2.7,1.7999999999999998,3.4657359027997265,1.308332819650179,4.990976656433071
