Hours_Awake,Decisions_Made,Task_Switches,Avg_Decision_Time_sec,Sleep_Hours_Last_Night,Time_of_Day,Caffeine_Intake_Cups,Stress_Level_1_10,Error_Rate,Cognitive_Load_Score,Fatigue_Level
0.4375,0.33333333333333337,0.16666666666666666,0.4603174603174603,0.5142857142857142,0.6666666666666666,0.3333333333333333,0.07792207792207795,0.0,0.20879120879120883,0.0
0.4375,0.2820512820512821,0.08333333333333333,0.28888888888888886,0.6142857142857142,0.6666666666666666,0.0,0.0,0.0,0.13186813186813184,0.0
0.875,0.5726495726495727,0.47916666666666663,0.4888888888888889,0.4428571428571427,0.6666666666666666,0.8333333333333333,0.2597402597402597,0.2701949860724234,0.4725274725274726,2.0
0.375,0.3247863247863248,0.14583333333333331,0.24285714285714283,0.8428571428571429,0.0,0.16666666666666666,0.0,0.0,0.16483516483516486,0.0
0.625,0.4273504273504274,0.3125,0.3158730158730159,0.7000000000000001,0.6666666666666666,0.5,0.0,0.0,0.24175824175824173,1.0
0.375,0.3418803418803419,0.20833333333333331,0.39841269841269833,0.41428571428571437,0.0,0.0,0.22077922077922082,0.0,0.2967032967032967,1.0
0.1875,0.18803418803418806,0.1875,0.38253968253968257,0.48571428571428577,0.3333333333333333,0.0,0.07792207792207795,0.0,0.16483516483516486,0.0
0.6875,0.5299145299145299,0.4375,0.39999999999999997,0.37142857142857133,1.0,0.16666666666666666,0.2597402597402597,0.2200557103064067,0.4505494505494506,2.0
0.3125,0.27350427350427353,0.14583333333333331,0.5222222222222221,0.657142857142857,0.3333333333333333,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0
0.8125,0.5982905982905984,0.3125,0.3349206349206349,0.6142857142857142,0.0,0.0,0.012987012987012991,0.022284122562674095,0.31868131868131866,2.0
0.6875,0.5384615384615385,0.35416666666666663,0.5428571428571427,0.6285714285714286,1.0,0.3333333333333333,0.19480519480519484,0.0,0.4065934065934066,1.0
0.625,0.35042735042735046,0.35416666666666663,0.246031746031746,0.7142857142857143,1.0,0.16666666666666666,0.012987012987012991,0.0,0.23076923076923078,1.0
0.25,0.20512820512820515,0.125,0.2968253968253968,0.757142857142857,0.0,0.3333333333333333,0.0,0.0,0.1098901098901099,0.0
0.8125,0.6324786324786326,0.5625,0.6063492063492064,0.6142857142857142,0.0,0.16666666666666666,0.2597402597402597,0.15598885793871867,0.5274725274725275,2.0
0.9375,0.7264957264957266,0.6666666666666666,0.434920634920635,0.27142857142857135,1.0,0.3333333333333333,0.2727272727272728,0.6462395543175488,0.5934065934065934,2.0
0.75,0.46153846153846156,0.2708333333333333,0.3222222222222222,0.6857142857142856,1.0,0.3333333333333333,0.15584415584415587,0.0,0.32967032967032966,1.0
0.1875,0.26495726495726496,0.16666666666666666,0.2968253968253968,0.8714285714285713,0.3333333333333333,0.5,0.0,0.0,0.15384615384615385,0.0
0.625,0.5726495726495727,0.625,0.38095238095238093,0.5571428571428572,0.3333333333333333,0.5,0.038961038961038974,0.11142061281337048,0.4065934065934066,2.0
1.0,0.7435897435897436,0.5416666666666666,0.35714285714285715,0.4285714285714285,0.6666666666666666,0.16666666666666666,0.1168831168831169,0.48467966573816157,0.4835164835164836,2.0
0.375,0.3418803418803419,0.25,0.35079365079365077,0.4428571428571427,0.3333333333333333,0.3333333333333333,0.15584415584415587,0.0,0.27472527472527475,0.0
0.8125,0.6495726495726496,0.7083333333333333,0.5317460317460316,0.5142857142857142,0.6666666666666666,0.5,0.2597402597402597,0.31197771587743733,0.5714285714285714,2.0
0.625,0.47008547008547014,0.5,0.3031746031746032,0.4571428571428572,1.0,0.16666666666666666,0.1688311688311688,0.08356545961002786,0.4065934065934066,2.0
0.5,0.3162393162393163,0.20833333333333331,0.38571428571428573,0.7999999999999999,0.6666666666666666,0.16666666666666666,0.012987012987012991,0.0,0.18681318681318682,0.0
0.75,0.6410256410256411,0.4583333333333333,0.49841269841269836,0.5142857142857142,0.3333333333333333,0.5,0.4155844155844156,0.18105849582172703,0.5824175824175825,2.0
0.625,0.4444444444444445,0.3125,0.4888888888888889,0.48571428571428577,0.3333333333333333,0.0,0.0,0.0,0.25274725274725274,1.0
0.875,0.7350427350427351,0.47916666666666663,0.5396825396825395,0.7857142857142857,0.6666666666666666,0.0,0.1688311688311688,0.04735376044568246,0.4945054945054944,2.0
0.0,0.042735042735042736,0.0,0.39206349206349206,0.5428571428571428,0.3333333333333333,0.0,0.0,0.0,0.021978021978021983,0.0
0.1875,0.1623931623931624,0.16666666666666666,0.2634920634920635,0.6714285714285714,0.3333333333333333,0.16666666666666666,0.20779220779220783,0.0,0.20879120879120883,0.0
0.8125,0.5213675213675214,0.3958333333333333,0.365079365079365,0.6142857142857142,0.3333333333333333,0.8333333333333333,0.05194805194805194,0.01392757660167131,0.32967032967032966,2.0
0.8125,0.623931623931624,0.35416666666666663,0.33809523809523806,0.4714285714285714,0.0,0.0,0.46753246753246747,0.20334261838440112,0.5714285714285714,2.0
0.125,0.12820512820512822,0.125,0.4428571428571429,0.6285714285714286,0.0,0.16666666666666666,0.012987012987012991,0.0,0.08791208791208789,0.0
1.0,0.7692307692307693,0.6875,0.6365079365079365,0.5428571428571428,0.6666666666666666,0.8333333333333333,0.1688311688311688,0.4401114206128134,0.5604395604395604,2.0
0.125,0.1452991452991453,0.0625,0.3587301587301587,0.41428571428571437,0.0,0.3333333333333333,0.0,0.0,0.07692307692307691,0.0
0.9375,0.6324786324786326,0.4583333333333333,0.3333333333333333,0.41428571428571437,1.0,0.16666666666666666,0.15584415584415587,0.3537604456824513,0.4505494505494506,2.0
0.8125,0.6495726495726496,0.47916666666666663,0.4206349206349206,0.5142857142857142,0.0,0.3333333333333333,0.4025974025974026,0.2284122562674095,0.5824175824175825,2.0
0.75,0.5811965811965812,0.3333333333333333,0.5698412698412698,0.5142857142857142,0.0,0.3333333333333333,0.48051948051948057,0.08913649025069638,0.5494505494505494,2.0
0.875,0.7350427350427351,0.47916666666666663,0.4619047619047619,0.4285714285714285,0.0,0.5,0.3116883116883117,0.38718662952646243,0.5714285714285714,2.0
0.8125,0.6153846153846154,0.41666666666666663,0.53015873015873,0.6285714285714286,0.6666666666666666,0.5,0.36363636363636365,0.06406685236768803,0.5274725274725275,2.0
0.3125,0.20512820512820515,0.16666666666666666,0.4523809523809524,0.9142857142857143,0.6666666666666666,0.16666666666666666,0.5584415584415584,0.0,0.4065934065934066,0.0
0.5625,0.5897435897435898,0.5416666666666666,0.4698412698412698,0.4714285714285714,0.0,0.6666666666666666,0.0,0.14484679665738162,0.37362637362637363,2.0
0.875,0.4871794871794872,0.3333333333333333,0.519047619047619,0.5,0.6666666666666666,0.5,0.18181818181818185,0.10863509749303622,0.37362637362637363,2.0
0.3125,0.23931623931623935,0.1875,0.34920634920634924,0.6,0.0,0.3333333333333333,0.19480519480519484,0.0,0.24175824175824173,0.0
0.5625,0.5213675213675214,0.35416666666666663,0.7682539682539682,0.6285714285714286,0.3333333333333333,0.3333333333333333,0.06493506493506493,0.0,0.32967032967032966,1.0
0.375,0.27350427350427353,0.16666666666666666,0.3222222222222222,0.7714285714285715,0.0,0.16666666666666666,0.0,0.0,0.15384615384615385,0.0
1.0,0.7863247863247864,0.7708333333333333,0.5746031746031746,0.5142857142857142,0.6666666666666666,0.5,0.09090909090909091,0.520891364902507,0.5494505494505494,2.0
1.0,0.7777777777777779,0.4375,0.5984126984126983,0.5571428571428572,1.0,0.3333333333333333,0.38961038961038963,0.3370473537604457,0.6153846153846154,2.0
0.5,0.33333333333333337,0.3125,0.14285714285714282,0.6428571428571428,0.0,0.5,0.19480519480519484,0.0,0.3076923076923077,0.0
0.5625,0.47008547008547014,0.35416666666666663,0.519047619047619,0.2857142857142857,0.0,0.16666666666666666,0.23376623376623376,0.16434540389972144,0.39560439560439564,2.0
0.5625,0.4273504273504274,0.1875,0.4174603174603174,0.7714285714285715,0.6666666666666666,0.16666666666666666,0.2597402597402597,0.0,0.3516483516483516,0.0
0.375,0.35042735042735046,0.2708333333333333,0.33809523809523806,0.5857142857142856,0.6666666666666666,0.0,0.0,0.0,0.20879120879120883,0.0
0.9375,0.7777777777777779,0.6875,0.4253968253968254,0.34285714285714286,0.6666666666666666,0.16666666666666666,0.1688311688311688,0.6183844011142061,0.5714285714285714,2.0
0.3125,0.27350427350427353,0.22916666666666666,0.2968253968253968,0.5285714285714286,1.0,0.6666666666666666,0.0,0.0,0.16483516483516486,0.0
0.0,0.03418803418803419,0.020833333333333332,0.33650793650793653,0.7428571428571428,1.0,0.16666666666666666,0.0,0.0,0.021978021978021983,0.0
0.0,0.025641025641025644,0.020833333333333332,0.01904761904761905,0.7857142857142857,0.0,0.3333333333333333,0.0,0.0,0.010989010989010978,0.0
0.6875,0.5299145299145299,0.35416666666666663,0.27301587301587305,0.6285714285714286,0.6666666666666666,0.5,0.0,0.0,0.2967032967032967,1.0
0.0625,0.09401709401709403,0.0625,0.41904761904761906,0.7000000000000001,0.0,0.3333333333333333,0.0,0.0,0.05494505494505496,0.0
0.1875,0.22222222222222224,0.125,0.3904761904761904,0.6428571428571428,0.0,0.16666666666666666,0.0,0.0,0.12087912087912088,0.0
1.0,0.6581196581196582,0.41666666666666663,0.5920634920634922,0.3142857142857143,0.0,0.16666666666666666,0.05194805194805194,0.479108635097493,0.39560439560439564,2.0
0.1875,0.20512820512820515,0.0625,0.4031746031746032,0.7142857142857143,0.6666666666666666,0.16666666666666666,0.1038961038961039,0.0,0.15384615384615385,0.0
0.625,0.4871794871794872,0.29166666666666663,0.38730158730158726,0.7142857142857143,0.0,0.16666666666666666,0.4155844155844156,0.0,0.4725274725274726,1.0
0.1875,0.20512820512820515,0.08333333333333333,0.47301587301587295,0.5714285714285714,0.0,0.16666666666666666,0.19480519480519484,0.0,0.19780219780219782,0.0
0.0,0.03418803418803419,0.041666666666666664,0.4047619047619047,0.6857142857142856,0.0,0.16666666666666666,0.22077922077922082,0.0,0.13186813186813184,0.0
0.375,0.25641025641025644,0.16666666666666666,0.2222222222222222,0.34285714285714286,0.3333333333333333,0.16666666666666666,0.06493506493506493,0.0,0.17582417582417587,0.0
0.5,0.4017094017094017,0.5,0.49841269841269836,0.4428571428571427,0.0,0.16666666666666666,0.0,0.002785515320334262,0.28571428571428575,1.0
0.125,0.13675213675213677,0.10416666666666666,0.15079365079365079,0.7428571428571428,0.6666666666666666,0.5,0.3246753246753247,0.0,0.24175824175824173,0.0
0.4375,0.2991452991452992,0.1875,0.4873015873015873,0.5857142857142856,0.0,0.5,0.0,0.0,0.16483516483516486,0.0
0.1875,0.10256410256410257,0.0625,0.16825396825396827,0.7714285714285715,0.3333333333333333,0.3333333333333333,0.0,0.0,0.05494505494505496,0.0
0.625,0.4957264957264958,0.25,0.29365079365079366,0.4571428571428572,0.0,0.6666666666666666,0.18181818181818185,0.008356545961002786,0.3516483516483516,1.0
0.8125,0.6581196581196582,0.5625,0.5619047619047619,0.6142857142857142,0.6666666666666666,1.0,0.0,0.16991643454039,0.4065934065934066,2.0
0.9375,0.5811965811965812,0.4375,0.3682539682539682,0.4285714285714285,0.0,0.16666666666666666,0.14285714285714288,0.3008356545961003,0.41758241758241765,2.0
0.125,0.06837606837606838,0.020833333333333332,0.49841269841269836,0.5857142857142856,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03296703296703296,0.0
0.875,0.623931623931624,0.5625,0.5111111111111111,0.3142857142857143,0.0,0.3333333333333333,0.33766233766233766,0.46239554317548753,0.5604395604395604,2.0
0.1875,0.20512820512820515,0.08333333333333333,0.19206349206349205,0.757142857142857,0.6666666666666666,0.0,0.0,0.0,0.0989010989010989,0.0
0.25,0.26495726495726496,0.16666666666666666,0.18571428571428567,0.4714285714285714,0.3333333333333333,0.16666666666666666,0.2597402597402597,0.0,0.28571428571428575,0.0
1.0,0.7008547008547009,0.5,0.42857142857142855,0.5285714285714286,0.0,0.16666666666666666,0.36363636363636365,0.33983286908078,0.5934065934065934,2.0
0.375,0.3931623931623932,0.10416666666666666,0.24761904761904763,0.34285714285714286,0.0,0.16666666666666666,0.1688311688311688,0.0,0.26373626373626374,0.0
0.9375,0.7094017094017094,0.6041666666666666,0.37460317460317455,0.48571428571428577,1.0,0.0,0.4155844155844156,0.403899721448468,0.6373626373626374,2.0
0.8125,0.6068376068376069,0.41666666666666663,0.45714285714285713,0.8142857142857142,0.0,0.5,0.07792207792207795,0.0,0.3846153846153846,2.0
0.9375,0.6410256410256411,0.4375,0.41904761904761906,0.4285714285714285,0.3333333333333333,0.0,0.4285714285714286,0.33983286908078,0.5824175824175825,2.0
0.375,0.3418803418803419,0.14583333333333331,0.27777777777777773,0.2142857142857143,0.0,0.0,0.06493506493506493,0.0,0.19780219780219782,1.0
0.5,0.4017094017094017,0.25,0.5476190476190477,0.5714285714285714,0.0,0.16666666666666666,0.0,0.0,0.21978021978021978,1.0
0.1875,0.20512820512820515,0.16666666666666666,0.22063492063492063,0.48571428571428577,0.0,0.16666666666666666,0.0,0.0,0.12087912087912088,0.0
0.625,0.43589743589743596,0.3958333333333333,0.4428571428571429,0.7285714285714285,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.0,0.31868131868131866,1.0
0.0625,0.08547008547008547,0.0625,0.0,0.7428571428571428,0.6666666666666666,0.0,0.0,0.0,0.04395604395604395,0.0
0.6875,0.6068376068376069,0.4583333333333333,0.4476190476190475,0.7714285714285715,1.0,0.16666666666666666,0.38961038961038963,0.0,0.5494505494505494,2.0
0.6875,0.38461538461538464,0.22916666666666666,0.3412698412698412,0.5285714285714286,0.0,0.3333333333333333,0.4545454545454546,0.0,0.43956043956043955,1.0
0.1875,0.18803418803418806,0.08333333333333333,0.4047619047619047,0.5428571428571428,0.3333333333333333,0.0,0.0,0.0,0.0989010989010989,0.0
0.375,0.23931623931623935,0.0625,0.43015873015873013,0.7428571428571428,0.0,0.6666666666666666,0.35064935064935077,0.0,0.28571428571428575,0.0
0.0,0.042735042735042736,0.0,0.43650793650793646,0.8428571428571429,0.3333333333333333,0.0,0.0,0.0,0.021978021978021983,0.0
0.75,0.5811965811965812,0.375,0.39365079365079364,0.4571428571428572,0.0,0.6666666666666666,0.33766233766233766,0.17270194986072424,0.4945054945054944,2.0
0.3125,0.25641025641025644,0.16666666666666666,0.10158730158730156,0.6,0.0,0.6666666666666666,0.22077922077922082,0.0,0.25274725274725274,0.0
0.3125,0.2136752136752137,0.0625,0.1873015873015873,0.6142857142857142,1.0,0.3333333333333333,0.2597402597402597,0.0,0.23076923076923078,0.0
0.6875,0.3931623931623932,0.25,0.3158730158730159,0.6142857142857142,1.0,0.16666666666666666,0.2987012987012987,0.0,0.37362637362637363,1.0
0.4375,0.35042735042735046,0.20833333333333331,0.2698412698412699,0.5857142857142856,0.6666666666666666,0.16666666666666666,0.23376623376623376,0.0,0.3076923076923077,0.0
0.25,0.2820512820512821,0.1875,0.5809523809523809,0.5857142857142856,0.3333333333333333,0.0,0.23376623376623376,0.0,0.27472527472527475,0.0
0.25,0.15384615384615385,0.16666666666666666,0.30158730158730157,0.5857142857142856,0.0,0.5,0.0,0.0,0.0989010989010989,0.0
0.5625,0.5042735042735044,0.47916666666666663,0.4206349206349206,0.4714285714285714,0.3333333333333333,0.0,0.1688311688311688,0.06685236768802229,0.4065934065934066,2.0
0.0,0.017094017094017096,0.020833333333333332,0.24126984126984125,0.6285714285714286,0.3333333333333333,0.5,0.12987012987012989,0.0,0.07692307692307691,0.0
0.5625,0.4444444444444445,0.22916666666666666,0.36666666666666664,0.6285714285714286,0.6666666666666666,0.8333333333333333,0.18181818181818185,0.0,0.32967032967032966,1.0
0.25,0.2478632478632479,0.125,0.13492063492063494,0.5428571428571428,0.6666666666666666,0.3333333333333333,0.0,0.0,0.13186813186813184,0.0
0.6875,0.4017094017094017,0.375,0.5571428571428572,0.3285714285714285,0.0,0.6666666666666666,0.06493506493506493,0.14484679665738162,0.28571428571428575,2.0
0.375,0.2991452991452992,0.29166666666666663,0.6015873015873017,0.4714285714285714,0.0,0.6666666666666666,0.0,0.0,0.19780219780219782,0.0
0.5,0.47008547008547014,0.29166666666666663,0.2841269841269841,0.5,0.0,0.0,0.15584415584415587,0.0,0.32967032967032966,1.0
0.6875,0.4871794871794872,0.47916666666666663,0.4603174603174603,0.5142857142857142,0.0,0.0,0.49350649350649356,0.06128133704735376,0.5604395604395604,2.0
0.0,0.05982905982905984,0.020833333333333332,0.219047619047619,0.5714285714285714,0.0,0.3333333333333333,0.0,0.0,0.03296703296703296,0.0
0.625,0.4871794871794872,0.29166666666666663,0.6238095238095238,0.3999999999999999,0.0,0.16666666666666666,0.2597402597402597,0.06963788300835655,0.39560439560439564,1.0
0.875,0.5897435897435898,0.6041666666666666,0.6000000000000001,0.657142857142857,0.6666666666666666,0.8333333333333333,0.14285714285714288,0.11977715877437325,0.46153846153846156,2.0
0.0625,0.07692307692307693,0.10416666666666666,0.20793650793650792,0.8142857142857142,0.6666666666666666,0.3333333333333333,0.0,0.0,0.05494505494505496,0.0
0.375,0.2820512820512821,0.125,0.4952380952380952,0.6857142857142856,0.0,0.0,0.20779220779220783,0.0,0.24175824175824173,0.0
0.6875,0.3760683760683761,0.35416666666666663,0.45555555555555555,0.5428571428571428,0.3333333333333333,0.3333333333333333,0.025974025974025983,0.0,0.25274725274725274,1.0
0.125,0.17948717948717952,0.3333333333333333,0.23015873015873012,0.5714285714285714,1.0,0.0,0.0,0.0,0.15384615384615385,0.0
0.375,0.3418803418803419,0.20833333333333331,0.23809523809523808,0.5,0.0,0.3333333333333333,0.49350649350649356,0.0,0.43956043956043955,0.0
0.625,0.38461538461538464,0.08333333333333333,0.5380952380952382,0.6714285714285714,0.0,0.3333333333333333,0.07792207792207795,0.0,0.20879120879120883,0.0
0.6875,0.5982905982905984,0.4583333333333333,0.3888888888888889,0.7000000000000001,0.0,0.3333333333333333,0.33766233766233766,0.0,0.5274725274725275,2.0
0.3125,0.27350427350427353,0.1875,0.36984126984126986,0.6428571428571428,1.0,0.16666666666666666,0.24675324675324675,0.0,0.28571428571428575,0.0
0.25,0.22222222222222224,0.125,0.4666666666666666,0.6428571428571428,0.3333333333333333,0.16666666666666666,0.0,0.0,0.12087912087912088,0.0
0.0,0.025641025641025644,0.020833333333333332,0.2698412698412699,0.7428571428571428,0.3333333333333333,0.16666666666666666,0.0,0.0,0.010989010989010978,0.0
0.6875,0.36752136752136755,0.20833333333333331,0.3,0.5428571428571428,0.3333333333333333,0.16666666666666666,0.23376623376623376,0.0,0.31868131868131866,1.0
0.625,0.5384615384615385,0.3125,0.5793650793650793,0.8428571428571429,0.3333333333333333,0.0,0.4155844155844156,0.0,0.5054945054945055,1.0
0.1875,0.17094017094017094,0.25,0.4126984126984127,0.9,0.6666666666666666,0.0,0.1038961038961039,0.0,0.18681318681318682,0.0
0.1875,0.10256410256410257,0.1875,0.5222222222222221,0.7999999999999999,0.0,0.3333333333333333,0.0,0.0,0.08791208791208789,0.0
1.0,0.6495726495726496,0.2708333333333333,0.5904761904761904,0.3571428571428571,0.0,0.3333333333333333,0.38961038961038963,0.3760445682451254,0.5164835164835164,2.0
0.0625,0.05128205128205129,0.0,0.22857142857142854,0.6714285714285714,0.6666666666666666,0.0,0.0,0.0,0.021978021978021983,0.0
0.0625,0.042735042735042736,0.020833333333333332,0.31904761904761897,0.8285714285714284,0.6666666666666666,0.0,0.0,0.0,0.021978021978021983,0.0
0.6875,0.6324786324786326,0.47916666666666663,0.6063492063492064,0.5714285714285714,0.3333333333333333,0.0,0.3116883116883117,0.10863509749303622,0.5274725274725275,2.0
0.3125,0.3076923076923077,0.1875,0.41111111111111104,0.757142857142857,0.0,0.3333333333333333,0.0,0.0,0.16483516483516486,0.0
0.5625,0.3418803418803419,0.3125,0.29841269841269835,0.6857142857142856,0.0,0.6666666666666666,0.2987012987012987,0.0,0.3626373626373626,0.0
0.9375,0.5042735042735044,0.2708333333333333,0.3523809523809524,0.29999999999999993,0.0,0.16666666666666666,0.09090909090909091,0.30640668523676884,0.31868131868131866,2.0
0.8125,0.7008547008547009,0.3333333333333333,0.6206349206349207,0.4428571428571427,1.0,0.0,0.48051948051948057,0.2646239554317549,0.6043956043956044,2.0
0.375,0.33333333333333337,0.125,0.49206349206349204,0.8285714285714284,0.0,0.0,0.0,0.0,0.16483516483516486,0.0
1.0,0.7008547008547009,0.5625,0.5984126984126983,0.5142857142857142,0.3333333333333333,0.16666666666666666,0.18181818181818185,0.37047353760445684,0.5164835164835164,2.0
0.5,0.4871794871794872,0.47916666666666663,0.4476190476190475,0.7285714285714285,0.0,0.3333333333333333,0.2597402597402597,0.0,0.43956043956043955,1.0
0.75,0.5299145299145299,0.41666666666666663,0.4507936507936507,0.15714285714285714,0.3333333333333333,0.16666666666666666,0.2597402597402597,0.4484679665738162,0.4505494505494506,2.0
0.25,0.26495726495726496,0.16666666666666666,0.2873015873015873,0.48571428571428577,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0
0.25,0.20512820512820515,0.10416666666666666,0.4412698412698412,0.657142857142857,0.6666666666666666,0.16666666666666666,0.15584415584415587,0.0,0.18681318681318682,0.0
0.5625,0.4273504273504274,0.20833333333333331,0.3444444444444444,0.5571428571428572,0.3333333333333333,0.6666666666666666,0.2597402597402597,0.0,0.3516483516483516,1.0
0.5625,0.3760683760683761,0.25,0.36984126984126986,0.4714285714285714,0.3333333333333333,0.16666666666666666,0.06493506493506493,0.0,0.24175824175824173,1.0
0.375,0.35042735042735046,0.2708333333333333,0.326984126984127,0.3285714285714285,0.3333333333333333,0.3333333333333333,0.012987012987012991,0.0,0.20879120879120883,1.0
0.875,0.7692307692307693,0.4375,0.5587301587301585,0.7714285714285715,0.6666666666666666,0.3333333333333333,0.2857142857142858,0.06963788300835655,0.5604395604395604,2.0
0.375,0.35042735042735046,0.10416666666666666,0.3126984126984127,0.6142857142857142,0.3333333333333333,0.5,0.24675324675324675,0.0,0.28571428571428575,0.0
0.875,0.5641025641025642,0.3958333333333333,0.5365079365079364,0.4714285714285714,0.6666666666666666,0.6666666666666666,0.06493506493506493,0.2116991643454039,0.3516483516483516,2.0
0.125,0.11965811965811968,0.0625,0.45714285714285713,0.6428571428571428,1.0,0.0,0.06493506493506493,0.0,0.0989010989010989,0.0
0.5625,0.5470085470085471,0.41666666666666663,0.5809523809523809,0.7714285714285715,0.0,0.3333333333333333,0.012987012987012991,0.0,0.32967032967032966,1.0
0.875,0.5897435897435898,0.41666666666666663,0.4095238095238095,0.6285714285714286,0.0,0.16666666666666666,0.12987012987012989,0.07520891364902507,0.39560439560439564,2.0
0.125,0.11965811965811968,0.16666666666666666,0.4412698412698412,0.757142857142857,0.3333333333333333,0.3333333333333333,0.22077922077922082,0.0,0.20879120879120883,0.0
0.3125,0.27350427350427353,0.25,0.18571428571428567,0.6142857142857142,0.0,0.0,0.0,0.0,0.17582417582417587,0.0
0.6875,0.5641025641025642,0.4375,0.365079365079365,0.6,0.3333333333333333,0.8333333333333333,0.24675324675324675,0.019498607242339833,0.4505494505494506,1.0
0.875,0.6495726495726496,0.47916666666666663,0.5682539682539682,0.3285714285714285,0.6666666666666666,0.0,0.24675324675324675,0.4317548746518106,0.5054945054945055,2.0
0.3125,0.2136752136752137,0.20833333333333331,0.26666666666666666,0.7714285714285715,0.3333333333333333,0.3333333333333333,0.0,0.0,0.13186813186813184,0.0
0.75,0.5811965811965812,0.375,0.38095238095238093,0.6428571428571428,0.0,0.5,0.1168831168831169,0.0,0.3846153846153846,2.0
0.125,0.12820512820512822,0.0625,0.2317460317460317,0.5714285714285714,1.0,0.16666666666666666,0.0,0.0,0.06593406593406594,0.0
0.4375,0.3760683760683761,0.25,0.373015873015873,0.4714285714285714,0.6666666666666666,0.16666666666666666,0.09090909090909091,0.0,0.25274725274725274,1.0
0.4375,0.2991452991452992,0.16666666666666666,0.24444444444444446,0.5285714285714286,0.0,0.16666666666666666,0.0,0.0,0.16483516483516486,0.0
0.875,0.623931623931624,0.29166666666666663,0.44444444444444436,0.6285714285714286,0.0,0.3333333333333333,0.6233766233766234,0.052924791086350974,0.6263736263736264,2.0
0.1875,0.12820512820512822,0.14583333333333331,0.4079365079365079,0.6428571428571428,0.6666666666666666,0.0,0.0,0.0,0.08791208791208789,0.0
0.125,0.2136752136752137,0.10416666666666666,0.2698412698412699,0.9,0.0,0.3333333333333333,0.1038961038961039,0.0,0.16483516483516486,0.0
0.75,0.5726495726495727,0.41666666666666663,0.6952380952380952,0.6428571428571428,0.0,0.6666666666666666,0.23376623376623376,0.0,0.4505494505494506,2.0
0.4375,0.4102564102564103,0.29166666666666663,0.27460317460317457,0.6857142857142856,0.0,0.0,0.4025974025974026,0.0,0.43956043956043955,1.0
0.9375,0.6153846153846154,0.5208333333333333,0.34285714285714286,0.9428571428571427,0.6666666666666666,0.5,0.19480519480519484,0.0,0.4725274725274726,2.0
0.75,0.5042735042735044,0.25,0.4428571428571429,0.757142857142857,1.0,0.5,0.3246753246753247,0.0,0.4285714285714286,1.0
0.125,0.1452991452991453,0.0625,0.31746031746031744,0.4428571428571427,0.6666666666666666,0.5,0.0,0.0,0.07692307692307691,0.0
0.9375,0.7350427350427351,0.41666666666666663,0.5936507936507938,0.5571428571428572,0.0,0.3333333333333333,0.2987012987012987,0.2757660167130919,0.5494505494505494,2.0
0.5,0.4017094017094017,0.29166666666666663,0.08412698412698413,0.6714285714285714,0.0,0.3333333333333333,0.4415584415584416,0.0,0.4505494505494506,1.0
0.8125,0.5128205128205129,0.3958333333333333,0.5333333333333332,0.24285714285714288,0.0,0.3333333333333333,0.1688311688311688,0.37047353760445684,0.3846153846153846,2.0
0.75,0.5726495726495727,0.41666666666666663,0.3285714285714285,0.7000000000000001,0.3333333333333333,0.3333333333333333,0.2597402597402597,0.0,0.46153846153846156,2.0
0.375,0.26495726495726496,0.29166666666666663,0.2396825396825396,0.5,0.0,0.16666666666666666,0.0,0.0,0.17582417582417587,0.0
0.875,0.7008547008547009,0.5833333333333333,0.48095238095238085,0.18571428571428567,0.0,0.3333333333333333,0.7012987012987014,0.6490250696378831,0.7802197802197802,2.0
0.375,0.2991452991452992,0.2708333333333333,0.4412698412698412,0.7857142857142857,0.0,0.16666666666666666,0.0,0.0,0.18681318681318682,0.0
0.3125,0.2136752136752137,0.14583333333333331,0.2761904761904762,0.7857142857142857,0.3333333333333333,0.3333333333333333,0.14285714285714288,0.0,0.19780219780219782,0.0
0.0625,0.07692307692307693,0.0625,0.0873015873015873,0.5428571428571428,0.0,0.16666666666666666,0.0,0.0,0.04395604395604395,0.0
0.5,0.36752136752136755,0.1875,0.5952380952380951,0.37142857142857133,0.0,0.3333333333333333,0.22077922077922082,0.0,0.2967032967032967,1.0
1.0,0.6410256410256411,0.3958333333333333,0.6047619047619046,0.3142857142857143,0.6666666666666666,0.16666666666666666,0.20779220779220783,0.46518105849582175,0.46153846153846156,2.0
0.25,0.17948717948717952,0.16666666666666666,0.43015873015873013,0.5571428571428572,0.0,0.0,0.0,0.0,0.1098901098901099,0.0
0.6875,0.6324786324786326,0.35416666666666663,0.30952380952380953,0.5428571428571428,0.6666666666666666,0.3333333333333333,0.0,0.07520891364902507,0.34065934065934067,2.0
0.0,0.017094017094017096,0.0625,0.0,0.6428571428571428,0.0,0.16666666666666666,0.0,0.0,0.021978021978021983,0.0
0.5625,0.4444444444444445,0.2708333333333333,0.24444444444444446,0.5,0.6666666666666666,0.6666666666666666,0.48051948051948057,0.0,0.4835164835164836,1.0
0.625,0.4273504273504274,0.3125,0.3222222222222222,0.6142857142857142,0.6666666666666666,0.16666666666666666,0.025974025974025983,0.0,0.26373626373626374,1.0
